order_id,order_datetime,customer_id,item_name,category,quantity,unit_price,total_price,payment_method,order_type
1158,2024-03-24 21:47:00,CUST0071,Naan,Bread,1,40.0,40.0,Card,Delivery
1158,2024-03-24 21:47:00,CUST0071,Gulab Jamun,Dessert,1,80.0,80.0,Card,Takeaway
1159,2024-07-07 12:26:00,CUST0001,Butter Chicken,Main Course,1,280.0,280.0,Card,Delivery
1159,2024-07-07 12:26:00,CUST0001,Samosa,Starter,1,50.0,50.0,Card,Dine-in
1160,2024-09-25 21:49:00,CUST0006,Masala Dosa,Breakfast,1,120.0,120.0,Card,Dine-in
1160,2024-09-25 21:49:00,CUST0006,Biryani,Main Course,1,320.0,320.0,UPI,Takeaway
1161,2024-12-19 14:49:00,CUST0014,Samosa,Starter,2,50.0,100.0,Card,Dine-in
1161,2024-12-19 14:49:00,CUST0014,Butter Chicken,Main Course,1,280.0,280.0,Card,Takeaway
1162,2024-03-29 21:21:00,CUST0011,Dal Tadka,Main Course,1,160.0,160.0,Cash,Takeaway
1162,2024-03-29 21:21:00,CUST0011,Samosa,Starter,1,50.0,50.0,Cash,Takeaway
1163,2024-12-19 10:30:00,CUST0057,Dal Tadka,Main Course,1,160.0,160.0,Card,Delivery
1164,2024-07-21 16:18:00,CUST0029,Paneer Tikka,Starter,1,180.0,180.0,UPI,Delivery
1165,2024-04-19 14:17:00,CUST0016,Dal Tadka,Main Course,1,160.0,160.0,Card,Dine-in
1165,2024-04-19 14:17:00,CUST0016,Masala Dosa,Breakfast,1,120.0,120.0,Card,Delivery
1165,2024-04-19 14:17:00,CUST0016,Paneer Tikka,Starter,1,180.0,180.0,Cash,Dine-in
1166,2024-08-29 12:00:00,CUST0011,Masala Dosa,Breakfast,1,120.0,120.0,Cash,Takeaway
1166,2024-08-29 12:00:00,CUST0011,Mango Lassi,Beverages,1,90.0,90.0,Card,Dine-in
1166,2024-08-29 12:00:00,CUST0011,Samosa,Starter,2,50.0,100.0,Cash,Delivery
1167,2024-01-20 16:26:00,CUST0018,Masala Dosa,Breakfast,2,120.0,240.0,Cash,Delivery
1167,2024-01-20 16:26:00,CUST0018,Butter Chicken,Main Course,3,280.0,840.0,UPI,Dine-in
1167,2024-01-20 16:26:00,CUST0018,Mango Lassi,Beverages,1,90.0,90.0,Card,Delivery
1168,2024-05-25 21:34:00,CUST0011,Masala Dosa,Breakfast,1,120.0,120.0,Cash,Dine-in
1168,2024-05-25 21:34:00,CUST0011,Filter Coffee,Beverages,1,60.0,60.0,Card,Takeaway
1169,2024-01-08 10:36:00,CUST0054,Biryani,Main Course,1,320.0,320.0,Card,Takeaway
1169,2024-01-08 10:36:00,CUST0054,Masala Dosa,Breakfast,2,120.0,240.0,Card,Takeaway
1170,2024-02-18 12:30:00,CUST0022,Biryani,Main Course,1,320.0,320.0,UPI,Dine-in
1171,2024-06-17 14:36:00,CUST0009,Gulab Jamun,Dessert,1,80.0,80.0,Cash,Delivery
1172,2024-03-22 21:59:00,CUST0010,Dal Tadka,Main Course,1,160.0,160.0,Cash,Dine-in
1172,2024-03-22 21:59:00,CUST0010,Paneer Tikka,Starter,3,180.0,540.0,UPI,Dine-in
1172,2024-03-22 21:59:00,CUST0010,Naan,Bread,1,40.0,40.0,Card,Takeaway
1173,2024-08-29 09:48:00,CUST0018,Naan,Bread,2,40.0,80.0,Cash,Delivery
1174,2024-07-04 14:07:00,CUST0023,Filter Coffee,Beverages,2,60.0,120.0,Cash,Delivery
1175,2024-06-16 18:07:00,CUST0006,Naan,Bread,1,40.0,40.0,Card,Takeaway
1175,2024-06-16 18:07:00,CUST0006,Samosa,Starter,2,50.0,100.0,UPI,Dine-in
1176,2024-10-15 13:43:00,CUST0015,Butter Chicken,Main Course,1,280.0,280.0,Cash,Delivery
1176,2024-10-15 13:43:00,CUST0015,Mango Lassi,Beverages,1,90.0,90.0,Cash,Dine-in
1177,2024-02-02 19:59:00,CUST0023,Samosa,Starter,1,50.0,50.0,Cash,Delivery
1177,2024-02-02 19:59:00,CUST0023,Butter Chicken,Main Course,3,280.0,840.0,Card,Takeaway
1177,2024-02-02 19:59:00,CUST0023,Dal Tadka,Main Course,1,160.0,160.0,UPI,Takeaway
1178,2024-07-11 14:55:00,CUST0079,Gulab Jamun,Dessert,1,80.0,80.0,Card,Takeaway
1178,2024-07-11 14:55:00,CUST0079,Paneer Tikka,Starter,1,180.0,180.0,Card,Dine-in
1179,2024-06-01 21:34:00,CUST0033,Mango Lassi,Beverages,2,90.0,180.0,Cash,Takeaway
1180,2024-04-06 15:02:00,CUST0009,Mango Lassi,Beverages,1,90.0,90.0,Cash,Dine-in
1180,2024-04-06 15:02:00,CUST0009,Butter Chicken,Main Course,1,280.0,280.0,UPI,Delivery
1181,2024-05-05 11:28:00,CUST0037,Biryani,Main Course,2,320.0,640.0,Cash,Dine-in
1182,2024-04-29 17:36:00,CUST0010,Gulab Jamun,Dessert,1,80.0,80.0,Cash,Delivery
1182,2024-04-29 17:36:00,CUST0010,Biryani,Main Course,1,320.0,320.0,UPI,Takeaway
1183,2024-10-29 16:40:00,CUST0018,Filter Coffee,Beverages,1,60.0,60.0,UPI,Delivery
1183,2024-10-29 16:40:00,CUST0018,Samosa,Starter,1,50.0,50.0,Card,Takeaway
1184,2024-03-17 12:48:00,CUST0083,Biryani,Main Course,1,320.0,320.0,Card,Dine-in
1184,2024-03-17 12:48:00,CUST0083,Naan,Bread,2,40.0,80.0,Cash,Delivery
1185,2024-10-12 20:15:00,CUST0014,Gulab Jamun,Dessert,1,80.0,80.0,UPI,Takeaway
1186,2024-04-07 13:43:00,CUST0024,Butter Chicken,Main Course,1,280.0,280.0,Card,Delivery
1186,2024-04-07 13:43:00,CUST0024,Paneer Tikka,Starter,1,180.0,180.0,Cash,Takeaway
1187,2024-06-19 12:13:00,CUST0030,Paneer Tikka,Starter,1,180.0,180.0,Card,Dine-in
1187,2024-06-19 12:13:00,CUST0030,Samosa,Starter,1,50.0,50.0,Cash,Delivery
1187,2024-06-19 12:13:00,CUST0030,Biryani,Main Course,1,320.0,320.0,UPI,Takeaway
1188,2024-07-02 13:32:00,CUST0021,Samosa,Starter,2,50.0,100.0,UPI,Dine-in
1188,2024-07-02 13:32:00,CUST0021,Paneer Tikka,Starter,1,180.0,180.0,UPI,Dine-in
1188,2024-07-02 13:32:00,CUST0021,Naan,Bread,1,40.0,40.0,Cash,Delivery
1189,2024-10-10 18:18:00,CUST0009,Gulab Jamun,Dessert,1,80.0,80.0,Card,Dine-in
1190,2024-12-16 13:46:00,CUST0021,Samosa,Starter,1,50.0,50.0,UPI,Dine-in
1190,2024-12-16 13:46:00,CUST0021,Naan,Bread,1,40.0,40.0,Card,Takeaway
1191,2024-10-04 15:33:00,CUST0029,Paneer Tikka,Starter,2,180.0,360.0,Card,Dine-in
1192,2024-03-11 16:04:00,CUST0083,Butter Chicken,Main Course,1,280.0,280.0,UPI,Dine-in
1192,2024-03-11 16:04:00,CUST0083,Biryani,Main Course,1,320.0,320.0,Card,Delivery
1193,2024-01-09 14:26:00,CUST0093,Filter Coffee,Beverages,2,60.0,120.0,Card,Takeaway
1194,2024-12-23 09:06:00,CUST0027,Filter Coffee,Beverages,1,60.0,60.0,Card,Takeaway
1194,2024-12-23 09:06:00,CUST0027,Masala Dosa,Breakfast,2,120.0,240.0,UPI,Takeaway
1194,2024-12-23 09:06:00,CUST0027,Biryani,Main Course,1,320.0,320.0,UPI,Takeaway
1195,2024-04-25 12:41:00,CUST0023,Butter Chicken,Main Course,1,280.0,280.0,Card,Takeaway
1195,2024-04-25 12:41:00,CUST0023,Paneer Tikka,Starter,1,180.0,180.0,Cash,Delivery
1195,2024-04-25 12:41:00,CUST0023,Mango Lassi,Beverages,1,90.0,90.0,UPI,Takeaway
1196,2024-10-16 15:57:00,CUST0073,Butter Chicken,Main Course,1,280.0,280.0,Card,Delivery
1196,2024-10-16 15:57:00,CUST0073,Biryani,Main Course,1,320.0,320.0,Cash,Dine-in
1197,2024-10-05 19:11:00,CUST0066,Gulab Jamun,Dessert,1,80.0,80.0,Card,Takeaway
1197,2024-10-05 19:11:00,CUST0066,Butter Chicken,Main Course,2,280.0,560.0,UPI,Dine-in
1197,2024-10-05 19:11:00,CUST0066,Biryani,Main Course,1,320.0,320.0,Card,Takeaway
1198,2024-06-18 21:08:00,CUST0100,Paneer Tikka,Starter,2,180.0,360.0,UPI,Dine-in
1198,2024-06-18 21:08:00,CUST0100,Filter Coffee,Beverages,1,60.0,60.0,Cash,Dine-in
1199,2024-11-10 18:49:00,CUST0025,Dal Tadka,Main Course,2,160.0,320.0,UPI,Takeaway
1200,2024-07-11 21:37:00,CUST0018,Paneer Tikka,Starter,2,180.0,360.0,Card,Dine-in
1200,2024-07-11 21:37:00,CUST0018,Dal Tadka,Main Course,1,160.0,160.0,Cash,Takeaway
1201,2024-07-18 12:05:00,CUST0050,Dal Tadka,Main Course,1,160.0,160.0,UPI,Dine-in
1202,2024-08-08 21:32:00,CUST0006,Butter Chicken,Main Course,1,280.0,280.0,Card,Dine-in
1203,2024-06-15 15:18:00,CUST0026,Paneer Tikka,Starter,2,180.0,360.0,Card,Dine-in
1204,2024-12-16 19:17:00,CUST0006,Samosa,Starter,1,50.0,50.0,Cash,Takeaway
1205,2024-09-04 10:16:00,CUST0010,Samosa,Starter,1,50.0,50.0,UPI,Dine-in
1205,2024-09-04 10:16:00,CUST0010,Biryani,Main Course,2,320.0,640.0,UPI,Delivery
1205,2024-09-04 10:16:00,CUST0010,Naan,Bread,1,40.0,40.0,UPI,Takeaway
1206,2024-11-29 16:19:00,CUST0027,Biryani,Main Course,1,320.0,320.0,Cash,Takeaway
1207,2024-12-21 21:50:00,CUST0068,Mango Lassi,Beverages,1,90.0,90.0,UPI,Takeaway
1208,2024-04-12 21:11:00,CUST0019,Filter Coffee,Beverages,3,60.0,180.0,UPI,Delivery
1208,2024-04-12 21:11:00,CUST0019,Butter Chicken,Main Course,1,280.0,280.0,UPI,Delivery
1209,2024-07-28 09:40:00,CUST0028,Dal Tadka,Main Course,1,160.0,160.0,Card,Takeaway
1210,2024-08-17 18:37:00,CUST0040,Filter Coffee,Beverages,2,60.0,120.0,Card,Takeaway
1211,2024-07-03 08:06:00,CUST0026,Gulab Jamun,Dessert,1,80.0,80.0,Cash,Delivery
1211,2024-07-03 08:06:00,CUST0026,Masala Dosa,Breakfast,3,120.0,360.0,Card,Delivery
1212,2024-06-18 18:06:00,CUST0025,Dal Tadka,Main Course,1,160.0,160.0,Card,Delivery
1213,2024-10-21 13:25:00,CUST0023,Naan,Bread,1,40.0,40.0,Cash,Takeaway
1214,2024-02-23 12:07:00,CUST0092,Masala Dosa,Breakfast,1,120.0,120.0,UPI,Dine-in
1214,2024-02-23 12:07:00,CUST0092,Gulab Jamun,Dessert,1,80.0,80.0,UPI,Takeaway
1215,2024-12-22 19:19:00,CUST0024,Paneer Tikka,Starter,1,180.0,180.0,UPI,Delivery
1216,2024-03-25 16:33:00,CUST0026,Masala Dosa,Breakfast,1,120.0,120.0,UPI,Takeaway
1217,2024-11-18 14:42:00,CUST0013,Butter Chicken,Main Course,2,280.0,560.0,Cash,Takeaway
1218,2024-01-03 09:17:00,CUST0013,Paneer Tikka,Starter,2,180.0,360.0,Card,Dine-in
1218,2024-01-03 09:17:00,CUST0013,Naan,Bread,1,40.0,40.0,Cash,Takeaway
1219,2024-09-07 21:20:00,CUST0022,Naan,Bread,1,40.0,40.0,UPI,Takeaway
1219,2024-09-07 21:20:00,CUST0022,Mango Lassi,Beverages,2,90.0,180.0,Card,Dine-in
1220,2024-11-10 21:08:00,CUST0069,Biryani,Main Course,1,320.0,320.0,Cash,Takeaway
1221,2024-07-17 19:36:00,CUST0096,Masala Dosa,Breakfast,1,120.0,120.0,Card,Delivery
1222,2024-10-11 13:08:00,CUST0053,Samosa,Starter,1,50.0,50.0,UPI,Dine-in
1223,2024-07-15 18:26:00,CUST0007,Mango Lassi,Beverages,1,90.0,90.0,Cash,Delivery
1223,2024-07-15 18:26:00,CUST0007,Samosa,Starter,1,50.0,50.0,Cash,Takeaway
1224,2024-10-02 13:36:00,CUST0008,Samosa,Starter,1,50.0,50.0,Card,Dine-in
1224,2024-10-02 13:36:00,CUST0008,Filter Coffee,Beverages,1,60.0,60.0,Card,Takeaway
1225,2024-01-22 11:34:00,CUST0025,Mango Lassi,Beverages,1,90.0,90.0,Card,Dine-in
1226,2024-08-18 12:28:00,CUST0002,Paneer Tikka,Starter,2,180.0,360.0,Card,Delivery
1226,2024-08-18 12:28:00,CUST0002,Biryani,Main Course,1,320.0,320.0,Card,Delivery
1226,2024-08-18 12:28:00,CUST0002,Filter Coffee,Beverages,1,60.0,60.0,Cash,Delivery
1227,2024-04-15 17:34:00,CUST0007,Filter Coffee,Beverages,1,60.0,60.0,Card,Takeaway
1228,2024-09-20 15:08:00,CUST0009,Mango Lassi,Beverages,2,90.0,180.0,Cash,Delivery
1228,2024-09-20 15:08:00,CUST0009,Butter Chicken,Main Course,2,280.0,560.0,Cash,Dine-in
1228,2024-09-20 15:08:00,CUST0009,Dal Tadka,Main Course,2,160.0,320.0,Cash,Delivery
1229,2024-10-22 21:26:00,CUST0005,Paneer Tikka,Starter,1,180.0,180.0,Cash,Takeaway
1230,2024-12-21 17:29:00,CUST0009,Gulab Jamun,Dessert,2,80.0,160.0,UPI,Delivery
1230,2024-12-21 17:29:00,CUST0009,Butter Chicken,Main Course,1,280.0,280.0,UPI,Dine-in
1230,2024-12-21 17:29:00,CUST0009,Paneer Tikka,Starter,2,180.0,360.0,UPI,Dine-in
1231,2024-09-10 13:21:00,CUST0058,Masala Dosa,Breakfast,2,120.0,240.0,Card,Dine-in
1231,2024-09-10 13:21:00,CUST0058,Samosa,Starter,1,50.0,50.0,Card,Takeaway
1232,2024-03-21 19:27:00,CUST0030,Masala Dosa,Breakfast,2,120.0,240.0,UPI,Dine-in
1233,2024-02-17 10:05:00,CUST0066,Masala Dosa,Breakfast,1,120.0,120.0,Card,Takeaway
1234,2024-08-07 08:00:00,CUST0060,Paneer Tikka,Starter,1,180.0,180.0,Cash,Delivery
1235,2024-01-05 08:55:00,CUST0032,Masala Dosa,Breakfast,1,120.0,120.0,Cash,Takeaway
1236,2024-02-22 13:56:00,CUST0026,Mango Lassi,Beverages,2,90.0,180.0,Cash,Delivery
1237,2024-02-05 19:39:00,CUST0049,Samosa,Starter,2,50.0,100.0,Card,Delivery
1237,2024-02-05 19:39:00,CUST0049,Gulab Jamun,Dessert,1,80.0,80.0,UPI,Delivery
1238,2024-02-14 16:48:00,CUST0058,Mango Lassi,Beverages,1,90.0,90.0,UPI,Takeaway
1239,2024-05-21 19:35:00,CUST0062,Naan,Bread,2,40.0,80.0,Card,Dine-in
1239,2024-05-21 19:35:00,CUST0062,Dal Tadka,Main Course,2,160.0,320.0,Card,Takeaway
1240,2024-09-17 13:18:00,CUST0020,Biryani,Main Course,1,320.0,320.0,Cash,Takeaway
1240,2024-09-17 13:18:00,CUST0020,Samosa,Starter,1,50.0,50.0,Cash,Delivery
1241,2024-07-03 16:24:00,CUST0032,Naan,Bread,1,40.0,40.0,Cash,Takeaway
1241,2024-07-03 16:24:00,CUST0032,Mango Lassi,Beverages,3,90.0,270.0,Cash,Dine-in
1241,2024-07-03 16:24:00,CUST0032,Gulab Jamun,Dessert,1,80.0,80.0,Cash,Takeaway
1242,2024-01-31 18:32:00,CUST0030,Filter Coffee,Beverages,2,60.0,120.0,UPI,Delivery
1243,2024-10-01 19:17:00,CUST0021,Paneer Tikka,Starter,1,180.0,180.0,Cash,Dine-in
1244,2024-10-27 21:43:00,CUST0013,Dal Tadka,Main Course,2,160.0,320.0,Cash,Dine-in
1244,2024-10-27 21:43:00,CUST0013,Mango Lassi,Beverages,1,90.0,90.0,UPI,Dine-in
1245,2024-01-29 14:42:00,CUST0020,Paneer Tikka,Starter,2,180.0,360.0,Card,Dine-in
1245,2024-01-29 14:42:00,CUST0020,Butter Chicken,Main Course,1,280.0,280.0,UPI,Delivery
1246,2024-05-12 12:47:00,CUST0027,Dal Tadka,Main Course,2,160.0,320.0,Cash,Takeaway
1246,2024-05-12 12:47:00,CUST0027,Paneer Tikka,Starter,2,180.0,360.0,UPI,Delivery
1247,2024-10-22 20:29:00,CUST0023,Butter Chicken,Main Course,2,280.0,560.0,Cash,Takeaway
1247,2024-10-22 20:29:00,CUST0023,Samosa,Starter,1,50.0,50.0,Cash,Delivery
1248,2024-04-26 08:02:00,CUST0045,Butter Chicken,Main Course,1,280.0,280.0,UPI,Dine-in
1248,2024-04-26 08:02:00,CUST0045,Biryani,Main Course,1,320.0,320.0,Cash,Delivery
1248,2024-04-26 08:02:00,CUST0045,Naan,Bread,2,40.0,80.0,Card,Delivery
1249,2024-06-13 14:20:00,CUST0059,Paneer Tikka,Starter,1,180.0,180.0,Cash,Delivery
1250,2024-04-01 14:02:00,CUST0037,Paneer Tikka,Starter,2,180.0,360.0,UPI,Takeaway
1250,2024-04-01 14:02:00,CUST0037,Samosa,Starter,1,50.0,50.0,UPI,Dine-in
1250,2024-04-01 14:02:00,CUST0037,Dal Tadka,Main Course,1,160.0,160.0,UPI,Delivery
1251,2024-08-25 20:49:00,CUST0062,Filter Coffee,Beverages,1,60.0,60.0,UPI,Dine-in
1251,2024-08-25 20:49:00,CUST0062,Biryani,Main Course,1,320.0,320.0,UPI,Delivery
1252,2024-06-20 14:24:00,CUST0032,Dal Tadka,Main Course,1,160.0,160.0,Cash,Takeaway
1252,2024-06-20 14:24:00,CUST0032,Paneer Tikka,Starter,1,180.0,180.0,Cash,Dine-in
1253,2024-01-23 18:44:00,CUST0042,Samosa,Starter,1,50.0,50.0,Card,Takeaway
1253,2024-01-23 18:44:00,CUST0042,Paneer Tikka,Starter,1,180.0,180.0,Card,Dine-in
1253,2024-01-23 18:44:00,CUST0042,Filter Coffee,Beverages,1,60.0,60.0,Cash,Dine-in
1254,2024-06-10 18:44:00,CUST0028,Gulab Jamun,Dessert,1,80.0,80.0,Cash,Dine-in
1254,2024-06-10 18:44:00,CUST0028,Naan,Bread,2,40.0,80.0,Cash,Delivery
1255,2024-03-25 20:26:00,CUST0004,Gulab Jamun,Dessert,3,80.0,240.0,Cash,Takeaway
1256,2024-03-02 14:19:00,CUST0009,Naan,Bread,1,40.0,40.0,UPI,Dine-in
1256,2024-03-02 14:19:00,CUST0009,Butter Chicken,Main Course,1,280.0,280.0,Cash,Takeaway
1257,2024-12-12 12:01:00,CUST0002,Samosa,Starter,1,50.0,50.0,Cash,Dine-in
1257,2024-12-12 12:01:00,CUST0002,Filter Coffee,Beverages,1,60.0,60.0,Cash,Dine-in
1257,2024-12-12 12:01:00,CUST0002,Biryani,Main Course,1,320.0,320.0,UPI,Takeaway
1258,2024-10-25 19:01:00,CUST0041,Biryani,Main Course,1,320.0,320.0,UPI,Dine-in
1258,2024-10-25 19:01:00,CUST0041,Samosa,Starter,1,50.0,50.0,UPI,Dine-in
1258,2024-10-25 19:01:00,CUST0041,Masala Dosa,Breakfast,1,120.0,120.0,Card,Takeaway
1259,2024-09-11 14:27:00,CUST0081,Biryani,Main Course,2,320.0,640.0,UPI,Takeaway
1260,2024-01-18 21:15:00,CUST0005,Samosa,Starter,2,50.0,100.0,UPI,Dine-in
1260,2024-01-18 21:15:00,CUST0005,Mango Lassi,Beverages,1,90.0,90.0,UPI,Dine-in
1261,2024-09-26 14:50:00,CUST0021,Mango Lassi,Beverages,2,90.0,180.0,UPI,Takeaway
1262,2024-06-25 17:24:00,CUST0016,Butter Chicken,Main Course,1,280.0,280.0,Cash,Dine-in
1263,2024-01-30 18:33:00,CUST0066,Naan,Bread,3,40.0,120.0,Cash,Dine-in
1264,2024-05-16 21:03:00,CUST0008,Biryani,Main Course,1,320.0,320.0,Cash,Dine-in
1264,2024-05-16 21:03:00,CUST0008,Mango Lassi,Beverages,1,90.0,90.0,UPI,Delivery
1265,2024-12-26 09:36:00,CUST0034,Samosa,Starter,1,50.0,50.0,Cash,Dine-in
1265,2024-12-26 09:36:00,CUST0034,Filter Coffee,Beverages,1,60.0,60.0,Card,Dine-in
1265,2024-12-26 09:36:00,CUST0034,Dal Tadka,Main Course,1,160.0,160.0,UPI,Dine-in
1266,2024-04-13 17:45:00,CUST0020,Gulab Jamun,Dessert,1,80.0,80.0,Cash,Delivery
1267,2024-02-26 17:04:00,CUST0049,Mango Lassi,Beverages,1,90.0,90.0,UPI,Takeaway
1268,2024-08-11 11:41:00,CUST0006,Filter Coffee,Beverages,1,60.0,60.0,Card,Takeaway
1269,2024-03-30 21:44:00,CUST0019,Masala Dosa,Breakfast,2,120.0,240.0,Card,Delivery
1270,2024-10-17 14:20:00,CUST0025,Naan,Bread,2,40.0,80.0,Cash,Takeaway
1270,2024-10-17 14:20:00,CUST0025,Biryani,Main Course,2,320.0,640.0,Cash,Takeaway
1270,2024-10-17 14:20:00,CUST0025,Paneer Tikka,Starter,3,180.0,540.0,Cash,Delivery
1271,2024-12-28 10:28:00,CUST0042,Biryani,Main Course,1,320.0,320.0,Cash,Takeaway
1272,2024-01-01 13:46:00,CUST0004,Masala Dosa,Breakfast,2,120.0,240.0,UPI,Takeaway
1273,2024-02-21 16:10:00,CUST0013,Butter Chicken,Main Course,1,280.0,280.0,UPI,Takeaway
1274,2024-06-24 13:10:00,CUST0040,Filter Coffee,Beverages,1,60.0,60.0,Card,Takeaway
1274,2024-06-24 13:10:00,CUST0040,Paneer Tikka,Starter,2,180.0,360.0,UPI,Delivery
1275,2024-08-10 12:21:00,CUST0029,Biryani,Main Course,1,320.0,320.0,Card,Delivery
1276,2024-05-15 10:15:00,CUST0100,Mango Lassi,Beverages,1,90.0,90.0,UPI,Dine-in
1277,2024-08-06 14:40:00,CUST0001,Biryani,Main Course,1,320.0,320.0,Cash,Delivery
1277,2024-08-06 14:40:00,CUST0001,Paneer Tikka,Starter,1,180.0,180.0,Cash,Takeaway
1278,2024-07-22 21:16:00,CUST0070,Filter Coffee,Beverages,1,60.0,60.0,UPI,Takeaway
1279,2024-01-23 13:16:00,CUST0015,Dal Tadka,Main Course,1,160.0,160.0,Cash,Delivery
1280,2024-12-08 14:26:00,CUST0041,Naan,Bread,2,40.0,80.0,Card,Takeaway
1280,2024-12-08 14:26:00,CUST0041,Biryani,Main Course,3,320.0,960.0,Card,Takeaway
1280,2024-12-08 14:26:00,CUST0041,Butter Chicken,Main Course,1,280.0,280.0,Cash,Takeaway
1281,2024-12-31 14:57:00,CUST0013,Naan,Bread,1,40.0,40.0,UPI,Dine-in
1281,2024-12-31 14:57:00,CUST0013,Masala Dosa,Breakfast,2,120.0,240.0,Cash,Dine-in
1282,2024-01-22 21:27:00,CUST0047,Masala Dosa,Breakfast,2,120.0,240.0,UPI,Takeaway
1283,2024-02-14 20:35:00,CUST0039,Dal Tadka,Main Course,1,160.0,160.0,Cash,Delivery
1284,2024-08-02 12:09:00,CUST0097,Naan,Bread,2,40.0,80.0,Card,Dine-in
1284,2024-08-02 12:09:00,CUST0097,Paneer Tikka,Starter,2,180.0,360.0,Card,Takeaway
1285,2024-07-15 11:02:00,CUST0064,Mango Lassi,Beverages,1,90.0,90.0,Card,Delivery
1286,2024-07-21 17:44:00,CUST0035,Samosa,Starter,2,50.0,100.0,UPI,Dine-in
1287,2024-06-04 13:54:00,CUST0026,Paneer Tikka,Starter,1,180.0,180.0,Card,Takeaway
1287,2024-06-04 13:54:00,CUST0026,Biryani,Main Course,2,320.0,640.0,UPI,Takeaway
1288,2024-04-06 20:47:00,CUST0042,Filter Coffee,Beverages,2,60.0,120.0,Cash,Delivery
1289,2024-06-08 11:08:00,CUST0039,Filter Coffee,Beverages,1,60.0,60.0,Cash,Dine-in
1289,2024-06-08 11:08:00,CUST0039,Butter Chicken,Main Course,1,280.0,280.0,UPI,Dine-in
1290,2024-05-20 20:32:00,CUST0056,Paneer Tikka,Starter,1,180.0,180.0,Cash,Takeaway
1291,2024-03-31 18:37:00,CUST0015,Gulab Jamun,Dessert,2,80.0,160.0,UPI,Delivery
1291,2024-03-31 18:37:00,CUST0015,Masala Dosa,Breakfast,2,120.0,240.0,Cash,Takeaway
1292,2024-03-24 16:54:00,CUST0002,Biryani,Main Course,1,320.0,320.0,UPI,Delivery
1293,2024-12-15 12:41:00,CUST0001,Butter Chicken,Main Course,1,280.0,280.0,Card,Takeaway
1294,2024-08-04 17:29:00,CUST0066,Samosa,Starter,1,50.0,50.0,Card,Delivery
1295,2024-01-04 21:53:00,CUST0004,Filter Coffee,Beverages,1,60.0,60.0,Cash,Takeaway
1295,2024-01-04 21:53:00,CUST0004,Dal Tadka,Main Course,1,160.0,160.0,UPI,Delivery
1296,2024-05-13 10:12:00,CUST0009,Biryani,Main Course,2,320.0,640.0,Card,Takeaway
1297,2024-01-14 10:16:00,CUST0048,Mango Lassi,Beverages,1,90.0,90.0,Card,Dine-in
1297,2024-01-14 10:16:00,CUST0048,Naan,Bread,1,40.0,40.0,Card,Dine-in
1297,2024-01-14 10:16:00,CUST0048,Butter Chicken,Main Course,1,280.0,280.0,Card,Takeaway
1298,2024-09-16 12:53:00,CUST0076,Filter Coffee,Beverages,1,60.0,60.0,UPI,Dine-in
1298,2024-09-16 12:53:00,CUST0076,Masala Dosa,Breakfast,2,120.0,240.0,Card,Delivery
1299,2024-12-14 15:14:00,CUST0054,Dal Tadka,Main Course,1,160.0,160.0,UPI,Takeaway
1300,2024-08-25 18:03:00,CUST0010,Naan,Bread,2,40.0,80.0,Card,Dine-in
1300,2024-08-25 18:03:00,CUST0010,Paneer Tikka,Starter,2,180.0,360.0,UPI,Delivery
1300,2024-08-25 18:03:00,CUST0010,Samosa,Starter,1,50.0,50.0,Cash,Dine-in
1301,2024-06-24 21:57:00,CUST0007,Samosa,Starter,2,50.0,100.0,Cash,Dine-in
1301,2024-06-24 21:57:00,CUST0007,Masala Dosa,Breakfast,1,120.0,120.0,Card,Dine-in
1301,2024-06-24 21:57:00,CUST0007,Gulab Jamun,Dessert,1,80.0,80.0,Cash,Dine-in
1302,2024-03-27 19:31:00,CUST0007,Paneer Tikka,Starter,1,180.0,180.0,Card,Takeaway
1302,2024-03-27 19:31:00,CUST0007,Masala Dosa,Breakfast,1,120.0,120.0,UPI,Takeaway
1303,2024-04-12 08:57:00,CUST0018,Filter Coffee,Beverages,1,60.0,60.0,Card,Dine-in
1304,2024-04-25 10:19:00,CUST0062,Mango Lassi,Beverages,1,90.0,90.0,UPI,Dine-in
1305,2024-06-01 18:46:00,CUST0002,Filter Coffee,Beverages,1,60.0,60.0,Card,Dine-in
1305,2024-06-01 18:46:00,CUST0002,Gulab Jamun,Dessert,1,80.0,80.0,UPI,Takeaway
1306,2024-07-25 12:46:00,CUST0052,Biryani,Main Course,1,320.0,320.0,Card,Delivery
1306,2024-07-25 12:46:00,CUST0052,Butter Chicken,Main Course,2,280.0,560.0,UPI,Delivery
1306,2024-07-25 12:46:00,CUST0052,Masala Dosa,Breakfast,1,120.0,120.0,Card,Delivery
1307,2024-12-04 12:03:00,CUST0002,Mango Lassi,Beverages,1,90.0,90.0,Card,Takeaway
1307,2024-12-04 12:03:00,CUST0002,Samosa,Starter,1,50.0,50.0,Cash,Dine-in
1308,2024-06-03 19:42:00,CUST0032,Naan,Bread,1,40.0,40.0,Cash,Delivery
1308,2024-06-03 19:42:00,CUST0032,Masala Dosa,Breakfast,2,120.0,240.0,Cash,Takeaway
1309,2024-09-11 12:49:00,CUST0004,Filter Coffee,Beverages,3,60.0,180.0,UPI,Delivery
1310,2024-01-21 19:44:00,CUST0006,Gulab Jamun,Dessert,1,80.0,80.0,Cash,Dine-in
1310,2024-01-21 19:44:00,CUST0006,Biryani,Main Course,2,320.0,640.0,Card,Takeaway
